,id_punk,type_transaction,from,to,amount_dol,amount_ethereums,letter,date
239,4113.0,Bid ,0x8bb4f3be31bc5aac56c75a41522b1e0d517aabc0,,"35,427",19.50,,"Jun 26, 2021"
240,4113.0,Offered,,,"47,910",23.98,,"Jun 24, 2021"
241,4113.0,Offered,,,"66,348",24.98,,"Jun 04, 2021"
242,4113.0,Sold ,0xeb9191c71a1e7970b9b0c74460ed2cc6f05450e0,0x4affe16d35143db85027c05d97f56ebdc668347e,"53,039",19,,"Jun 03, 2021"
243,4113.0,Offered,,,"65,429",22.75,,"Jun 03, 2021"
244,4113.0,Bid ,0x4affe16d35143db85027c05d97f56ebdc668347e,,"54,243",19,,"Jun 03, 2021"
245,4113.0,Offered,,,"67,617",24,,"Jun 03, 2021"
246,4113.0,Offered,,,"76,456",28.48,,"Jun 02, 2021"
247,4113.0,Offered,,,"67,622",25,,"Jun 01, 2021"
248,4113.0,Transfer,0x4c1bd9c7ff3906ba3c106c61f47c0d9ad55c1bb7,0xeb9191c71a1e7970b9b0c74460ed2cc6f05450e0,,,,"Oct 04, 2020"
249,4113.0,Bid Withdrawn,0xaf5e63c7f54ff53e5475f2ff9a60ff3628b1bd61,,465,2,,"Jul 18, 2020"
250,4113.0,Bid ,0xaf5e63c7f54ff53e5475f2ff9a60ff3628b1bd61,,468,2,,"Jul 16, 2020"
251,4113.0,Sold ,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0x4c1bd9c7ff3906ba3c106c61f47c0d9ad55c1bb7,425,2,,"May 19, 2020"
252,4113.0,Offered,,,373,2,,"Apr 25, 2020"
253,4113.0,Claimed,,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,,,,"Jun 23, 2017"
254,4114.0,Sold ,0xfde4a6c95020b7f9772f022fff3d5b9eec91df0c,0x86292f24afffe8d4159282980db89e8ef4b92b0a,"605,506",155,,"Oct 16, 2021"
255,4114.0,Offered,,,"586,517",155,,"Oct 15, 2021"
256,4114.0,Offered,,,"583,560",165,,"Oct 10, 2021"
257,4114.0,Offered,,,"633,510",185,,"Oct 03, 2021"
258,4114.0,Offered,,,"501,189",175,,"Sep 25, 2021"
259,4114.0,Offered,,,"561,454",165,,"Sep 19, 2021"
260,4114.0,Offered,,,"619,223",175,,"Sep 17, 2021"
261,4114.0,Offered,,,"965,422",250,,"Sep 05, 2021"
262,4114.0,Bid Withdrawn,0x535a23852cd726000856cf370b42c9a6d37779a9,,"383,057",101,,"Sep 03, 2021"
263,4114.0,Bid ,0x535a23852cd726000856cf370b42c9a6d37779a9,,"383,057",101,,"Sep 03, 2021"
264,4114.0,Offered,,,"588,302",185,,"Aug 30, 2021"
265,4114.0,Offered,,,"559,506",175,,"Aug 30, 2021"
266,4114.0,Offered,,,"584,224",182,,"Aug 30, 2021"
267,4114.0,Offered,,,"609,758",188.80,,"Aug 30, 2021"
268,4114.0,Offered,,,"635,680",200,,"Aug 29, 2021"
269,4114.0,Offer Withdrawn,,,,,,"Aug 28, 2021"
270,4114.0,Offered,,,"613,468",190,,"Aug 28, 2021"
271,4114.0,Offered,,,"549,921",169,,"Aug 28, 2021"
272,4114.0,Offer Withdrawn,,,,,,"Aug 27, 2021"
273,4114.0,Offered,,,"510,442",160,,"Aug 27, 2021"
274,4114.0,Offered,,,"500,250",150,,"Aug 23, 2021"
275,4114.0,Offered,,,"403,922",125,,"Aug 11, 2021"
276,4114.0,Offered,,,"306,624",100,,"Aug 07, 2021"
277,4114.0,Offered,,,"304,950",120,,"Aug 02, 2021"
278,4114.0,Offer Withdrawn,,,,,,"Aug 01, 2021"
279,4114.0,Offered,,,"222,596",100,,"Jul 27, 2021"
280,4114.0,Bid Withdrawn,0x3f41f691ed7f486a1ccdeb205e3adab458069374,,"48,140",20,,"Jun 17, 2021"
281,4114.0,Bid ,0x3f41f691ed7f486a1ccdeb205e3adab458069374,,"48,641",20,,"Jun 16, 2021"
282,4114.0,Bid Withdrawn,0x7d4823262bd2c6e4fa78872f2587dda2a65828ed,,"42,928",17,,"Jun 16, 2021"
283,4114.0,Sold ,0x3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,0xfde4a6c95020b7f9772f022fff3d5b9eec91df0c,"49,241",19.50,,"Jun 16, 2021"
284,4114.0,Offered,,,"49,184",19.50,,"Jun 15, 2021"
285,4114.0,Bid ,0x7d4823262bd2c6e4fa78872f2587dda2a65828ed,,"42,879",17,,"Jun 15, 2021"
286,4114.0,Offered,,,"62,601",25,,"Jun 14, 2021"
287,4114.0,Transfer,0x48db199821bbd5be47c29bb242e3cdf1ef099d7e,0x3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,,,,"May 02, 2021"
288,4114.0,Claimed,,0x48db199821bbd5be47c29bb242e3cdf1ef099d7e,,,,"Jun 23, 2017"
289,4115.0,Transfer,0x6fe7310f81b66618221aa238ea47abf07172dbe2,0x5835235e0bbc755f6f84dd21acdedaeb03b98cd0,,,,"Jan 17, 2022"
290,4115.0,Bid Withdrawn,0xbdb52caf713b0371e859fb9d6b9f9b537dab93d1,,928,0.30,,"Sep 24, 2021"
291,4115.0,Bid ,0xbdb52caf713b0371e859fb9d6b9f9b537dab93d1,,939,0.30,,"Sep 24, 2021"
292,4115.0,Bid Withdrawn,0xbd6907023e8129c6219536c1bf2e7fb9e0ced8e1,,"113,612",42,,"Aug 05, 2021"
293,4115.0,Bid ,0xbd6907023e8129c6219536c1bf2e7fb9e0ced8e1,,"115,049",42,,"Aug 04, 2021"
294,4115.0,Sold ,0x470e9bd486ebf96ddf6b38de58f21b0872f85776,0x6fe7310f81b66618221aa238ea47abf07172dbe2,105,0.12,,"Mar 02, 2018"
295,4115.0,Offered,,,88,0.12,,"Dec 28, 2017"
296,4115.0,Offered,,,106,0.32,,"Aug 25, 2017"
297,4115.0,Offered,,,132,0.65,,"Jul 26, 2017"
298,4115.0,Claimed,,0x470e9bd486ebf96ddf6b38de58f21b0872f85776,,,,"Jun 23, 2017"
299,4116.0,Transfer,0x5670ae79dc0669468b049b6e2a60fb7aac7fef04,0x5688eedc08e9e7301c1d7102c95112253b393e1e,,,,"Dec 09, 2021"
300,4116.0,Transfer,0x92e2929c48379a75826791b7280b61db2221c179,0x5670ae79dc0669468b049b6e2a60fb7aac7fef04,,,,"Sep 03, 2021"
301,4116.0,Sold ,0xef784caf2d2001fb8fbb9678f9a0a1b83cd582dc,0x92e2929c48379a75826791b7280b61db2221c179,"44,559",22.50,,"Jul 18, 2021"
302,4116.0,Bid Withdrawn,0x66ccce538714719f8b4dd9264ed08e88a31b137b,,"36,092",18,,"Jul 14, 2021"
303,4116.0,Bid ,0x66ccce538714719f8b4dd9264ed08e88a31b137b,,"34,122",18,,"Jul 14, 2021"
304,4116.0,Offered,,,"49,928",22.50,,"Jul 03, 2021"
305,4116.0,Offered,,,"98,191",25.25,,"May 09, 2021"
306,4116.0,Offered,,,"100,996",26.50,,"May 08, 2021"
307,4116.0,Offer Withdrawn,,,,,,"May 03, 2021"
308,4116.0,Offered,,,"86,099",29.95,,"May 01, 2021"
309,4116.0,Offered,,,"75,724",32,,"Apr 22, 2021"
310,4116.0,Offered,,,"73,116",34,,"Apr 11, 2021"
311,4116.0,Offer Withdrawn,,,,,,"Apr 08, 2021"
312,4116.0,Offered,,,"57,728",31.50,,"Mar 20, 2021"
313,4116.0,Sold ,0x6c84fed9b1944b5ed1815c290dc51496d7b4e157,0xef784caf2d2001fb8fbb9678f9a0a1b83cd582dc,"45,164",24.91,,"Mar 12, 2021"
314,4116.0,Offered,,,"44,789",24.91,,"Mar 11, 2021"
315,4116.0,Sold ,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0x6c84fed9b1944b5ed1815c290dc51496d7b4e157,"28,696",15,,"Feb 18, 2021"
316,4116.0,Bid Withdrawn,0xee45124d3c2a3d9f24fddfc10cd9979b52567cfb,,"20,186",11,,"Feb 17, 2021"
317,4116.0,Bid ,0xee45124d3c2a3d9f24fddfc10cd9979b52567cfb,,"20,005",11,,"Feb 17, 2021"
318,4116.0,Offered,,,"23,166",15,,"Feb 02, 2021"
319,4116.0,Claimed,,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,,,,"Jun 23, 2017"
320,4117.0,Sold ,0x56178626332fc530561535eeaa914b863aa455f2,0x4da94e682326bd14997d1e1c62350654d8e44c5d,"49,333",20.25,,"Apr 15, 2021"
321,4117.0,Bid Withdrawn,0x899241b0c41051313ce36271a7e13d54c94877a1,,"42,984",18.75,,"Apr 14, 2021"
322,4117.0,Bid ,0x899241b0c41051313ce36271a7e13d54c94877a1,,"43,180",18.75,,"Apr 14, 2021"
323,4117.0,Offered,,,"45,992",20.25,,"Apr 13, 2021"
324,4117.0,Sold ,0xd6d7ea4833f22edbed3dbd3d71adf3cdd8e36a01,0x56178626332fc530561535eeaa914b863aa455f2,"41,217",22.20,,"Feb 22, 2021"
325,4117.0,Offered,,,"42,553",22.20,,"Feb 22, 2021"
326,4117.0,Sold ,0x02970c31a80f7c4b022cd30c6f9e6c1c5b6e5ef4,0xd6d7ea4833f22edbed3dbd3d71adf3cdd8e36a01,"40,253",21,,"Feb 22, 2021"
327,4117.0,Offered,,,"41,030",21,,"Feb 21, 2021"
328,4117.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x02970c31a80f7c4b022cd30c6f9e6c1c5b6e5ef4,,,,"Feb 21, 2021"
329,4117.0,Sold ,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,"1,911",5.50,,"Oct 03, 2020"
330,4117.0,Sold ,0x52ad8f3c506aa25b954276c5456060dad6f3fd7b,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,"2,139",5.98,,"Sep 29, 2020"
331,4117.0,Sold ,0x5e7ee9e23013c4a1c787a5e86bca0aca16b367b7,0x52ad8f3c506aa25b954276c5456060dad6f3fd7b,"1,121",3.20,,"Sep 25, 2020"
332,4117.0,Sold ,0x86126ba96f4a2603551e87a9e0184014335028b2,0x5e7ee9e23013c4a1c787a5e86bca0aca16b367b7,"1,107",3.20,,"Sep 24, 2020"
333,4117.0,Sold ,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x86126ba96f4a2603551e87a9e0184014335028b2,985,3,,"Sep 23, 2020"
334,4117.0,(Wrap),0x19384795bf01c1643f633db579458211449956ff,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Sep 15, 2020"
335,4117.0,Transfer,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x19384795bf01c1643f633db579458211449956ff,,,,"Sep 15, 2020"
336,4117.0,Offer Withdrawn,,,,,,"Sep 07, 2020"
337,4117.0,Offered,,,480,1.10,,"Aug 15, 2020"
338,4117.0,Offered,,,388,1.75,,"May 29, 2020"
339,4117.0,Offer Withdrawn,,,,,,"Jan 04, 2020"
340,4117.0,Offered,,,81,0.72,,"Jan 27, 2019"
341,4117.0,Claimed,,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,,,,"Jun 23, 2017"
342,4118.0,Sold ,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xa910fab85e318a449689a9733d398b4da7711714,"66,012",35,,"Mar 15, 2021"
343,4118.0,Bid Withdrawn,0x298f9986d957a41e4b975adc3a18e0245d65834b,,"39,151",22.40,,"Mar 13, 2021"
344,4118.0,Bid ,0x298f9986d957a41e4b975adc3a18e0245d65834b,,"39,223",22.40,,"Mar 13, 2021"
345,4118.0,Offered,,,"61,178",35,,"Mar 12, 2021"
346,4118.0,Claimed,,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,,,,"Jun 23, 2017"
347,4119.0,(Wrap),0x5c2ebaf462ca8fd5e3c82a452ad29542884b0415,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Feb 21, 2022"
348,4119.0,Transfer,0xcffc336e6d019c1af58257a0b10bf2146a3f42a4,0x5c2ebaf462ca8fd5e3c82a452ad29542884b0415,,,,"Feb 21, 2022"
349,4119.0,Transfer,0xba7ccc2f5e04425617589665e27fdd41e6557dfc,0xcffc336e6d019c1af58257a0b10bf2146a3f42a4,,,,"May 05, 2021"
350,4119.0,Claimed,,0xba7ccc2f5e04425617589665e27fdd41e6557dfc,,,,"Jun 23, 2017"
351,4120.0,Sold ,0x052564eb0fd8b340803df55def89c25c432f43f4,0x2a538000a53f38d89f37fa43a301cee2c0f9e331,"2,902",8,,"Sep 28, 2020"
352,4120.0,Offered,,,"2,768",8,,"Sep 24, 2020"
353,4120.0,Offered,,,"2,515",7,,"Sep 13, 2020"
354,4120.0,Offered,,,"1,082",5,,"May 28, 2020"
355,4120.0,Offered,,,"2,068",10,,"May 27, 2020"
356,4120.0,Transfer,0xd8e80673419acfbf15bf8eb0239cda90f232051f,0x052564eb0fd8b340803df55def89c25c432f43f4,,,,"Jun 12, 2018"
357,4120.0,Offered,,,230,0.20,,"Jan 20, 2018"
358,4120.0,Offer Withdrawn,,,,,,"Dec 13, 2017"
359,4120.0,Offered,,,66,0.22,,"Aug 16, 2017"
360,4120.0,Offered,,,75,0.25,,"Aug 14, 2017"
361,4120.0,Offer Withdrawn,,,,,,"Aug 14, 2017"
362,4120.0,Offered,,,62,0.20,,"Aug 12, 2017"
363,4120.0,Offer Withdrawn,,,,,,"Aug 10, 2017"
364,4120.0,Offered,,,89,0.30,,"Aug 09, 2017"
365,4120.0,Offered,,,104,0.35,,"Aug 08, 2017"
366,4120.0,Sold ,0x22160e8a944e4f4f8aced15f54b265bfd12854e2,0xd8e80673419acfbf15bf8eb0239cda90f232051f,72,0.32,,"Jul 20, 2017"
367,4120.0,Offered,,,72,0.32,,"Jul 20, 2017"
368,4120.0,Offered,,,82,0.36,,"Jul 20, 2017"
369,4120.0,Sold ,0xbc081c23b3b8c6cf1464e98eb108c13c6f8cba1c,0x22160e8a944e4f4f8aced15f54b265bfd12854e2,58,0.30,,"Jul 19, 2017"
370,4120.0,Bid ,0x22160e8a944e4f4f8aced15f54b265bfd12854e2,,58,0.30,,"Jul 19, 2017"
371,4120.0,Offered,,,73,0.38,,"Jul 19, 2017"
372,4120.0,Claimed,,0xbc081c23b3b8c6cf1464e98eb108c13c6f8cba1c,,,,"Jun 23, 2017"
373,4121.0,Bid Withdrawn,0x66f6d639199342619caf8617bf80ea738e5960a3,,"359,780",200,,"Mar 21, 2021"
374,4121.0,Bid ,0x66f6d639199342619caf8617bf80ea738e5960a3,,"355,484",200,,"Mar 16, 2021"
375,4121.0,Bid Withdrawn,0x50664ede715e131f584d3e7eaabd7818bb20a068,,"201,462",125,,"Mar 04, 2021"
376,4121.0,Bid ,0x50664ede715e131f584d3e7eaabd7818bb20a068,,"180,613",125,,"Mar 01, 2021"
377,4121.0,Transfer,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0xb88f61e6fbda83fbfffabe364112137480398018,,,,"Feb 13, 2021"
378,4121.0,Bid Withdrawn,0x7fbc25eedfd1d7f9ce1ec1db951d22f0a8b0691a,,"108,431",60,,"Feb 10, 2021"
379,4121.0,Bid ,0x7fbc25eedfd1d7f9ce1ec1db951d22f0a8b0691a,,"95,150",60,,"Feb 08, 2021"
380,4121.0,Bid Withdrawn,0x7fbc25eedfd1d7f9ce1ec1db951d22f0a8b0691a,,"79,291",50,,"Feb 08, 2021"
381,4121.0,Bid ,0x7fbc25eedfd1d7f9ce1ec1db951d22f0a8b0691a,,"84,119",50,,"Feb 06, 2021"
382,4121.0,Bid Withdrawn,0x7fbc25eedfd1d7f9ce1ec1db951d22f0a8b0691a,,"66,999",40,,"Feb 06, 2021"
383,4121.0,Bid ,0x7fbc25eedfd1d7f9ce1ec1db951d22f0a8b0691a,,"65,470",40,,"Feb 05, 2021"
384,4121.0,Bid Withdrawn,0x7fbc25eedfd1d7f9ce1ec1db951d22f0a8b0691a,,"48,354",30,,"Feb 05, 2021"
385,4121.0,Bid ,0x7fbc25eedfd1d7f9ce1ec1db951d22f0a8b0691a,,"43,736",30,,"Feb 02, 2021"
386,4121.0,Transfer,0xcbd482af76059e2a5e4a825c4cd5ced9f2dfe286,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,,,,"Jan 30, 2021"
387,4121.0,Bid Withdrawn,0xcf6165e56c3383978f6eaaf58b314af41569c0f0,,"35,947",30,,"Jan 21, 2021"
388,4121.0,Bid ,0xcf6165e56c3383978f6eaaf58b314af41569c0f0,,"37,370",30,,"Jan 18, 2021"
389,4121.0,Bid Withdrawn,0x9f0004e85ab1a65d569cbd9a59a46ef0c84cf470,,"34,521",27.30,,"Jan 17, 2021"
390,4121.0,Bid ,0x9f0004e85ab1a65d569cbd9a59a46ef0c84cf470,,"33,703",27.30,,"Jan 17, 2021"
391,4121.0,Bid ,0x0eb9a7ff5cbf719251989caf1599c1270eafb531,,"30,042",25,,"Jan 17, 2021"
392,4121.0,Bid ,0x9f0004e85ab1a65d569cbd9a59a46ef0c84cf470,,"27,660",23,,"Jan 17, 2021"
393,4121.0,Bid ,0x0eb9a7ff5cbf719251989caf1599c1270eafb531,,"24,131",20,,"Jan 17, 2021"
394,4121.0,Bid ,0x50bf12008c91f3472abbaee56a95927be5bca0d7,,"15,685",13,,"Jan 17, 2021"
395,4121.0,Bid ,0x0ad0b792a54704dc7b6f85cbb774106d22e814d9,,"14,478",12,,"Jan 17, 2021"
396,4121.0,Bid ,0x50bf12008c91f3472abbaee56a95927be5bca0d7,,"12,669",10.50,,"Jan 17, 2021"
397,4121.0,Bid ,0x7f796b23a810efa97bfc6f2db08d1cab45b02699,,"12,065",10,,"Jan 17, 2021"
398,4121.0,Bid ,0x50bf12008c91f3472abbaee56a95927be5bca0d7,,"8,747",7.25,,"Jan 17, 2021"
399,4121.0,Bid Withdrawn,0x50bf12008c91f3472abbaee56a95927be5bca0d7,,"7,239",6,,"Jan 17, 2021"
400,4121.0,Bid ,0x50bf12008c91f3472abbaee56a95927be5bca0d7,,"7,239",6,,"Jan 17, 2021"
401,4121.0,Bid ,0xdbc416d8a787cbcee7fe1bd76b68b6adc61d7ae8,,"5,868",5,,"Jan 17, 2021"
402,4121.0,Bid Withdrawn,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,,"30,710",25,,"Jan 08, 2021"
403,4121.0,Bid ,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,,"30,048",25,,"Jan 07, 2021"
404,4121.0,Bid ,0x8cbd1bab1aa3f4a4656b9f0cffa72a0dfe6a8170,,"21,635",18,,"Jan 07, 2021"
405,4121.0,Bid ,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,,"18,029",15,,"Jan 07, 2021"
406,4121.0,Bid ,0xc7c6b96ff2edceaa2b0a4c215112cbac599ab42c,,"7,420",6.20,,"Jan 07, 2021"
407,4121.0,Bid Withdrawn,0x34e801dbe0d2ad1924fee852cc9dcbfd29a9d5c4,,"1,808",4,,"Nov 09, 2020"
408,4121.0,Bid ,0x34e801dbe0d2ad1924fee852cc9dcbfd29a9d5c4,,"1,644",4,,"Nov 05, 2020"
409,4121.0,Bid Withdrawn,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,,144,1,,"Jan 06, 2020"
410,4121.0,Bid ,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,,134,1,,"Jan 04, 2020"
411,4121.0,Bid Withdrawn,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,,150,0.50,,"Aug 14, 2017"
412,4121.0,Bid ,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,,148,0.50,,"Aug 09, 2017"
413,4121.0,Bid Withdrawn,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,,236,0.80,,"Aug 09, 2017"
414,4121.0,Bid ,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,,176,0.80,,"Aug 04, 2017"
415,4121.0,Bid ,0xd8e80673419acfbf15bf8eb0239cda90f232051f,,154,0.70,,"Aug 04, 2017"
416,4121.0,Bid ,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,,91,0.40,,"Jul 18, 2017"
417,4121.0,Claimed,,0xcbd482af76059e2a5e4a825c4cd5ced9f2dfe286,,,,"Jun 23, 2017"
418,4122.0,Offer Withdrawn,,,,,,"Oct 15, 2020"
419,4122.0,Offered,,,"8,102",25,,"Sep 24, 2020"
420,4122.0,Offer Withdrawn,,,,,,"Sep 24, 2020"
421,4122.0,Offered,,,"4,537",14,,"Sep 24, 2020"
422,4122.0,Offer Withdrawn,,,,,,"Sep 24, 2020"
423,4122.0,Offered,,,"4,541",12,,"Sep 15, 2020"
424,4122.0,Transfer,0x51787a2c56d710c68140bdadefd3a98bff96feb4,0x1da5331994e781ab0e2af9f85bfce2037a514170,,,,"Jun 02, 2020"
425,4122.0,Sold ,0xf5043b09b635e57c25acaab0c196f7bce4be3dc3,0x51787a2c56d710c68140bdadefd3a98bff96feb4,248,1.30,,"May 10, 2020"
426,4122.0,Offered,,,276,1.30,,"May 09, 2020"
427,4122.0,Offered,,,266,1.30,,"May 04, 2020"
428,4122.0,Offered,,,277,1.30,,"May 01, 2020"
429,4122.0,Sold ,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xf5043b09b635e57c25acaab0c196f7bce4be3dc3,193,1,,"Apr 26, 2020"
430,4122.0,Bid ,0xf5043b09b635e57c25acaab0c196f7bce4be3dc3,,194,1,,"Apr 25, 2020"
431,4122.0,Claimed,,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,,,,"Jun 23, 2017"
432,4123.0,Bid Withdrawn,0x1abed56b27691ba3b5c0c68d2b0be0f1638e3d4f,,"193,536",60,,"Aug 25, 2021"
433,4123.0,Bid ,0x1abed56b27691ba3b5c0c68d2b0be0f1638e3d4f,,"201,161",60,,"Aug 24, 2021"
434,4123.0,(Unwrap),0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x6301add4fb128de9778b8651a2a9278b86761423,,,,"Sep 29, 2020"
435,4123.0,Sold ,0x5aaeb9ed7e4a4ab6753141598530a0e8f1a7f48c,0x6301add4fb128de9778b8651a2a9278b86761423,948,2.70,,"Sep 24, 2020"
436,4123.0,Sold ,0xf288208d88ad8174eb6b4b53b80ff5df91df2c76,0x5aaeb9ed7e4a4ab6753141598530a0e8f1a7f48c,848,2.45,,"Sep 24, 2020"
437,4123.0,Sold ,0x0d41f957181e584db82d2e316837b2de1738c477,0xf288208d88ad8174eb6b4b53b80ff5df91df2c76,755,2,,"Sep 15, 2020"
438,4123.0,(Wrap),0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,,,,"Sep 15, 2020"
439,4123.0,Transfer,0x0d41f957181e584db82d2e316837b2de1738c477,0xaadfe3c8df8b2baa4b656631aea1e9bc8d6a4a4d,,,,"Sep 15, 2020"
440,4123.0,Sold ,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,0x0d41f957181e584db82d2e316837b2de1738c477,549,1.46,,"Sep 14, 2020"
441,4123.0,Offered,,,539,1.46,,"Sep 11, 2020"
442,4123.0,Sold ,0x48db199821bbd5be47c29bb242e3cdf1ef099d7e,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,364,1,,"Sep 11, 2020"
443,4123.0,Bid ,0x69d494eade06850b5074b502faa3666ec19f0787,,275,0.75,,"Sep 10, 2020"
444,4123.0,Offered,,,392,1,,"Aug 10, 2020"
445,4123.0,Bid Withdrawn,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,14,0.05,,"Jun 30, 2017"
446,4123.0,Bid ,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,,13,0.05,,"Jun 26, 2017"
447,4123.0,Offered,,,"3,045",10,,"Jun 24, 2017"
448,4123.0,Claimed,,0x48db199821bbd5be47c29bb242e3cdf1ef099d7e,,,,"Jun 23, 2017"
449,4124.0,Offer Withdrawn,,,,,,"Feb 12, 2022"
450,4124.0,Offered,,,"268,988",88,,"Feb 08, 2022"
451,4124.0,Bid Withdrawn,0x828b230276fa7790e069a4ee5eee7752b3a70c22,,"227,973",84.90,,"Feb 03, 2022"
452,4124.0,Sold ,0x4026b3da349c2952255ca9db4f055ea57f4e037c,0x4897d38b0974051d8fa34364e37a5993f4a966a5,"235,983",88,,"Feb 03, 2022"
453,4124.0,Bid ,0x828b230276fa7790e069a4ee5eee7752b3a70c22,,"227,670",84.90,,"Feb 03, 2022"
454,4124.0,Offered,,,"232,393",88,,"Feb 02, 2022"
455,4124.0,Offered,,,"253,840",93,,"Feb 02, 2022"
456,4124.0,Bid Withdrawn,0xfd7f140e6961fada3b3aac885a94401c88f8826e,,"251,259",79,,"Jan 18, 2022"
457,4124.0,Sold ,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,0x4026b3da349c2952255ca9db4f055ea57f4e037c,"274,580",83.90,,"Jan 17, 2022"
458,4124.0,Bid ,0xfd7f140e6961fada3b3aac885a94401c88f8826e,,"259,010",79,,"Jan 17, 2022"
459,4124.0,Bid Withdrawn,0x4897d38b0974051d8fa34364e37a5993f4a966a5,,"239,160",73,,"Jan 14, 2022"
460,4124.0,Bid ,0x4897d38b0974051d8fa34364e37a5993f4a966a5,,"238,041",73,,"Jan 14, 2022"
461,4124.0,Offered,,,"312,105",83.90,,"Dec 31, 2021"
462,4124.0,Offered,,,"353,461",87.65,,"Dec 28, 2021"
463,4124.0,Sold ,0xccf2075c74de218cdd79b1ef699a2a31e2940f83,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,"337,310",83,,"Dec 27, 2021"
464,4124.0,Offered,,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,"337,310",83,,"Dec 27, 2021"
465,4124.0,Offered,,,"361,239",88,,"Dec 24, 2021"
466,4124.0,Offered,,,"349,573",84.95,,"Dec 24, 2021"
467,4124.0,Offered,,,"339,766",85,,"Dec 21, 2021"
468,4124.0,Offered,,,"342,574",87,,"Dec 21, 2021"
469,4124.0,Offered,,,"391,906",99,,"Dec 18, 2021"
470,4124.0,Offer Withdrawn,,,,,,"Dec 16, 2021"
471,4124.0,Offered,,,"330,867",88.88,,"Dec 15, 2021"
472,4124.0,Offered,,,"370,265",97.95,,"Dec 14, 2021"
473,4124.0,Offered,,,"434,704",104.95,,"Dec 12, 2021"
474,4124.0,Offered,,,"459,670",114.95,,"Dec 10, 2021"
475,4124.0,Bid Withdrawn,0xd20ce27f650598c2d790714b4f6a7222b8ddce22,,"321,093",78,,"Dec 06, 2021"
476,4124.0,Sold ,0xcc2a855946a3c20683858fe6ee15acf8b836f0b3,0xccf2075c74de218cdd79b1ef699a2a31e2940f83,"349,868",84.99,,"Dec 06, 2021"
477,4124.0,Offered,,,"349,868",84.99,,"Dec 06, 2021"
478,4124.0,Bid ,0xd20ce27f650598c2d790714b4f6a7222b8ddce22,,"321,093",78,,"Dec 06, 2021"
479,4124.0,Transfer,0x51eac3daa1c34f5c2874aa62097ac9965a180b6d,0xcc2a855946a3c20683858fe6ee15acf8b836f0b3,,,,"Dec 06, 2021"
480,4124.0,Sold ,0x8f6b1e467fbe74d7dd43d59de0558f693c736798,0x51eac3daa1c34f5c2874aa62097ac9965a180b6d,"296,515",73,,"Dec 06, 2021"
481,4124.0,Bid ,0x51eac3daa1c34f5c2874aa62097ac9965a180b6d,,"296,515",73,,"Dec 06, 2021"
482,4124.0,Bid ,0xd20ce27f650598c2d790714b4f6a7222b8ddce22,,"296,515",73,,"Dec 06, 2021"
483,4124.0,Bid Withdrawn,0x91338ccfb8c0adb7756034a82008531d7713009d,,"347,574",83,,"Dec 06, 2021"
